职位,公司,地点,处理后的地址,发布时间,薪水,最低薪水,最高薪水,学历,处理后的学历
北京王府半岛店销售大使,上下贸易（上海）有限公司,北京-东城区,北京,09-08,,,,学历要求：大专,大专
网站编辑,北京律赢时代网络科技发展有限公司,北京-通州区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
电机和动力系统测试标定工程师,中关村人才协会,北京-海淀区,北京,09-08,1-1.5万/月,10000.0,15000.0,学历要求：本科,本科
高级项目经理,浙江网新恩普软件有限公司,北京,北京,09-08,2-3万/月,20000.0,30000.0,学历要求：大专,大专
存储工程师,北京永信嘉安电子工程技术有限公司,北京-海淀区,北京,09-08,5.5-7千/月,5500.0,7000.0,学历要求：大专,大专
销售经理,尚汇（北京）文化传媒有限公司,北京-朝阳区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：本科,本科
客户代表,北京金百泽科技有限公司,北京-海淀区,北京,09-08,1-1.5万/月,10000.0,15000.0,学历要求：大专,大专
猎头顾问,亨特尔猎头（中国）公司,北京-朝阳区,北京,09-08,0.6-1.5万/月,6000.0,15000.0,学历要求：本科,本科
maya模型师,北京象新力科技有限公司,北京-海淀区,北京,09-08,1-1.5万/月,10000.0,15000.0,学历要求：大专,大专
销售（北京或天津）,苏州新光维医疗科技有限公司,异地招聘,,09-08,1-1.5万/月,10000.0,15000.0,学历要求：大专,大专
电气工程师,北京隆源自动成型系统有限公司,北京-顺义区,北京,09-08,4-8千/月,4000.0,8000.0,学历要求：,
公装设计师,北京锦岳建筑装饰工程有限公司,北京-丰台区,北京,09-08,0.5-2万/月,5000.0,20000.0,学历要求：大专,大专
北京朝阳YH高薪直招超市配送员,宁波安霖企业管理咨询有限公司,北京-朝阳区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：,
直招银行客服,北京才智通科技有限公司,北京-朝阳区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
区域销售（北京）,安吉康尔（深圳）科技有限公司,异地招聘,,09-08,0.5-1万/月,5000.0,10000.0,学历要求：本科,本科
招聘专员,北京宏祥悦程文化旅游有限公司,北京-丰台区,北京,09-08,6-7千/月,6000.0,7000.0,学历要求：大专,大专
渠道销售客户经理,上海德世朗实业有限公司,北京-朝阳区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：高中,高中
北京区域经理,苏州长光华医生物医学工程有限公司,北京,北京,09-08,5-7千/月,5000.0,7000.0,学历要求：大专,大专
质量主管,北京瑞祺电通科技有限公司,北京-海淀区,北京,09-08,0.8-1.3万/月,8000.0,13000.0,学历要求：大专,大专
产科医生,北京新景安太医疗技术服务有限公司安太嘉园医院,北京-丰台区,北京,09-08,1-1.5万/月,10000.0,15000.0,学历要求：大专,大专
监察主管,达因药业,北京,北京,09-08,6-9千/月,6000.0,9000.0,学历要求：大专,大专
进口中心市场营销部销售代表,中国国际图书贸易集团有限公司,北京,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
SAP实施顾问(FICO)-北京,上海埃林哲软件系统股份有限公司,北京-朝阳区,北京,09-08,1-2.5万/月,10000.0,25000.0,学历要求：,
技术支持工程师,上海惠拓信息技术有限公司,北京-通州区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
Lianjia.总部直聘销售管培生/储备干部 本科学历,北京链家置地房地产经纪有限公司-BJ060,北京,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
销售助理/商务,北京中电兴业技术开发有限公司,北京-西城区,北京,09-08,4-6千/月,4000.0,6000.0,学历要求：大专,大专
国资兽药厂电工,北京立时达药业有限公司,北京-朝阳区,北京,09-08,3-4.5千/月,3000.0,4500.0,学历要求：高中,高中
基因检测销售代表,上海荻硕贝肯医学检验所有限公司,异地招聘,,09-08,1-1.5万/月,10000.0,15000.0,学历要求：大专,大专
天猫运营专员,北京乐上诚品电子商务有限公司,北京-朝阳区,北京,09-08,0.5-1.2万/月,5000.0,12000.0,学历要求：大专,大专
高中咨询主管,北京世纪承扬教育科技有限公司,北京-海淀区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：大专,大专
策划专员,北京隆泰祥房地产开发有限公司,异地招聘,,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
市场经理-北京,北京紫光得瑞科技有限公司,北京-昌平区,北京,09-08,2-2.5万/月,20000.0,25000.0,学历要求：本科,本科
Linux C开发工程师(J11913),北京天融信科技有限公司,北京,北京,09-08,1.5-2.5万/月,15000.0,25000.0,学历要求：本科,本科
库房管理员,北京航天卡迪技术开发研究所,北京-通州区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：中专,中专
项目经理（售前方向）,维度金融外包服务（苏州）有限公司,北京-西城区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：本科,本科
客服文员,北京福运盛达物流有限公司,北京,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：高中,高中
康师傅 品牌专员 朝阳区 五险一金 13薪,天津顶益食品有限公司北京分公司,北京-朝阳区,北京,09-08,0.7-1.3万/月,7000.0,13000.0,学历要求：本科,本科
质量管理员,北京卓镭激光技术有限公司,北京-顺义区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
运营支持（保险）,上海科之锐人才咨询有限公司,北京-朝阳区,北京,09-08,5-7千/月,5000.0,7000.0,学历要求：大专,大专
（校招）产品经理,杭州东信北邮信息技术有限公司,北京,北京,09-08,0.5-1万/月,5000.0,10000.0,学历要求：本科,本科
UI设计师,北京森途教育科技股份有限公司,北京-海淀区,北京,09-08,0.8-1.5万/月,8000.0,15000.0,学历要求：本科,本科
机械结构工程师,光速视觉（北京）科技有限公司,北京-昌平区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
人事专员,观唐伟业投资集团有限公司,北京-密云区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
装配工（含电路板维修）,罗特尼克能源科技（北京）有限公司,北京-大兴区,北京,09-08,4-6千/月,4000.0,6000.0,学历要求：中技,中技
VL3576-高级平面设计师,凸版美林财经印刷有限公司,北京,北京,09-08,0.6-1万/月,6000.0,10000.0,学历要求：大专,大专
小学英语老师/家教/初中英语教师,掌门1对1,北京,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
资深模拟IC设计工程师,仙童半导体技术（北京）有限公司,北京-海淀区,北京,09-08,40-50万/年,33333.333333333336,41666.666666666664,学历要求：硕士,硕士
销售代表,北京万隆和科技有限公司,北京-大兴区,北京,09-08,15-20万/年,12500.0,16666.666666666668,学历要求：本科,本科
销售助理,北京星期日户外用品有限公司,北京-丰台区,北京,09-08,5-8千/月,5000.0,8000.0,学历要求：本科,本科
专利法律技术文件翻译,北京北翔知识产权代理有限公司,北京-海淀区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
课程顾问,北京乐学一百在线教育科技有限公司,北京-海淀区,北京,09-08,0.8-1.5万/月,8000.0,15000.0,学历要求：大专,大专
人事专员,深圳市全民通控股集团有限公司,北京-海淀区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
电商美工,北京特普丽装饰装帧材料有限公司,北京-丰台区,北京,09-08,5-7千/月,5000.0,7000.0,学历要求：大专,大专
实施工程师（北京）,北京信普达系统工程有限公司,北京,北京,09-08,0.5-1万/月,5000.0,10000.0,学历要求：本科,本科
天猫运营经理,北京市仁爱教育研究所,北京,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：大专,大专
金融MBA教育中心―招生助理,清华大学五道口金融学院,北京,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：硕士,硕士
前端开发工程师,鸿讯供应链科技有限公司,北京-丰台区,北京,09-08,12-30万/年,10000.0,25000.0,学历要求：本科,本科
综合金融专员,平安金融理财营业部,北京-朝阳区,北京,09-08,1-2.5万/月,10000.0,25000.0,学历要求：本科,本科
业务管理岗（北京）,联储证券有限责任公司,北京-朝阳区,北京,09-08,1.2-2万/月,12000.0,20000.0,学历要求：本科,本科
商超KA经理-华北大区,恒洁集团,北京,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
燕郊工作_天猫运营助理,广州途辉企业管理有限公司,异地招聘,,09-08,5-6千/月,5000.0,6000.0,学历要求：本科,本科
（高级）医学经理-上市前药物临床研究-非肿瘤血液领域,恒瑞医药-上海盛迪医药有限公司,北京-东城区,北京,09-08,1.5-3.5万/月,15000.0,35000.0,学历要求：硕士,硕士
高级文案策划,北京外国语大学网络教育学院,北京,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
预算员,上海开纯洁净室技术工程有限公司,北京-海淀区,北京,09-08,0.6-1万/月,6000.0,10000.0,学历要求：大专,大专
实景演员,北京创绎互娱文化传媒有限公司,北京-朝阳区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
质检员,北京库尔科技有限公司,北京-房山区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
行政（外联）,北京达飞安评管理顾问有限公司,北京-朝阳区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：本科,本科
CAD绘图员,北京森淼天成环保科技有限公司,北京,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
渠道经理（电商）,爱康集团,北京-朝阳区,北京,09-08,1-1.5万/月,10000.0,15000.0,学历要求：本科,本科
招生顾问/课程顾问,烟台海岸线网络科技有限公司,北京-丰台区,北京,09-08,4-8千/月,4000.0,8000.0,学历要求：大专,大专
家具店销售,北京杜玛壹家环境艺术设计有限公司,北京-朝阳区,北京,09-08,3.5-8千/月,3500.0,8000.0,学历要求：大专,大专
人事出纳专员,麦迪思（北京）医药技术有限公司,北京-东城区,北京,09-08,4-8千/月,4000.0,8000.0,学历要求：大专,大专
国际市场销售总监,广东博迈医疗器械有限公司,异地招聘,,09-08,3-5万/月,30000.0,50000.0,学历要求：本科,本科
茶艺师,北京张一元茶叶有限责任公司,北京,北京,09-08,3-5千/月,3000.0,5000.0,学历要求：高中,高中
协作咨询顾问,上海华彩管理咨询有限公司,北京-朝阳区,北京,09-08,0.6-1.2万/月,6000.0,12000.0,学历要求：硕士,硕士
急  二级建造师,北京宏大佳业装饰设计有限公司,北京-石景山区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：,
行政实习生,欧展国际货运（上海）有限公司北京货运代理分公司,北京-朝阳区,北京,09-08,2-3千/月,2000.0,3000.0,学历要求：本科,本科
人事薪资专员,上海中城卫保安服务集团有限公司北京分公司,北京-朝阳区,北京,09-08,5-6千/月,5000.0,6000.0,学历要求：大专,大专
大客户销售,中国电子器件工业有限公司,北京-石景山区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：大专,大专
人事行政专员,北京国环莱茵环保科技股份有限公司,北京-朝阳区,北京,09-08,5-8千/月,5000.0,8000.0,学历要求：大专,大专
销售工程师（北京）,广州市华粤行仪器有限公司,北京,北京,09-08,5-7千/月,5000.0,7000.0,学历要求：本科,本科
售前工程师（煤炭行业）（GY1lzb）(J11901),北京东方国信科技股份有限公司,北京,北京,09-08,1.2-2万/月,12000.0,20000.0,学历要求：本科,本科
1688推广专员,北京中圣煌通科技有限公司,北京-昌平区,北京,09-08,4-8千/月,4000.0,8000.0,学历要求：大专,大专
招聘主管,华图教育-总部,北京-海淀区,北京,09-08,0.7-1万/月,7000.0,10000.0,学历要求：本科,本科
司机,北京易道佑康中医科技有限公司,北京-通州区,北京,09-08,4-5千/月,4000.0,5000.0,学历要求：高中,高中
丰台区幼儿园教师,北京市朝阳区二十一世纪实验幼儿园,北京-丰台区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
审计专员（北京）,江河创建集团股份有限公司,北京-昌平区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
贷款电话销售包住宿,兆阳诚亿（北京）金融服务外包有限公司,北京-丰台区,北京,09-08,0.6-1.8万/月,6000.0,18000.0,学历要求：初中及以下,初中及以下
人事专员,广东方胜人力资源服务有限公司,北京-朝阳区,北京,09-08,5.5-6.5千/月,5500.0,6500.0,学历要求：大专,大专
VC++开发工程师,北京金浩林勘探技术有限公司,北京-海淀区,北京,09-08,0.7-1.1万/月,7000.0,11000.0,学历要求：大专,大专
招聘专员,北京中科江南信息技术股份有限公司,北京-海淀区,北京,09-08,0.7-1.2万/月,7000.0,12000.0,学历要求：本科,本科
城市经理（北京 年终奖 商业意外险补贴）,广东穗格氏食品科技有限公司,北京,北京,09-08,0.6-1万/月,6000.0,10000.0,学历要求：大专,大专
灌封工,汉唐树德教育科技（北京）有限公司,北京-延庆区,北京,09-08,3.5-4.5千/月,3500.0,4500.0,学历要求：高中,高中
区域销售经理,创正电气股份有限公司,异地招聘,,09-08,10-15万/年,8333.333333333334,12500.0,学历要求：大专,大专
业务助理,国冶富贵（北京）投资基金管理有限公司,北京-朝阳区,北京,09-08,5-8千/月,5000.0,8000.0,学历要求：大专,大专
实习生（业务部门）,北京大成律师事务所,北京-朝阳区,北京,09-08,200元/天,6000.0,6000.0,学历要求：本科,本科
包住上五险招普工,华威博奥电力设备有限公司,北京-通州区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：初中及以下,初中及以下
开发工程师（实习生）,北京长京益康信息科技有限公司,北京-朝阳区,北京,09-08,3-4.5千/月,3000.0,4500.0,学历要求：本科,本科
实习生,北京海峰科技有限责任公司,北京-西城区,北京,09-08,100元/天,3000.0,3000.0,学历要求：本科,本科
电商内容运营,天美健生物科技（北京）股份有限公司,北京-朝阳区,北京,09-08,0.8-1.2万/月,8000.0,12000.0,学历要求：大专,大专
装饰方案设计师（北京）,荣盛房地产发展股份有限公司,北京,北京,09-08,,,,学历要求：本科,本科
临床医学文章编辑 期刊写做作 待遇丰厚,北京鼎盛元泰医学研究有限公司,北京-大兴区,北京,09-08,600元/天,18000.0,18000.0,学历要求：硕士,硕士
施工现场管理,北京恒煜俊杰科贸有限公司,北京-东城区,北京,09-08,1.5千以下/月,0,0,学历要求：大专,大专
校招-机构客户经理-金融机构方向,东方财富信息股份有限公司,北京-朝阳区,北京,09-08,0.8-1.2万/月,8000.0,12000.0,学历要求：本科,本科
初中双语化学教师,天津黑利伯瑞精英国际学校,异地招聘,,09-08,0.9-1.2万/月,9000.0,12000.0,学历要求：本科,本科
行政人力主管/专员,宝石花家园投资管理有限公司,北京-海淀区,北京,09-08,0.8-1.2万/月,8000.0,12000.0,学历要求：本科,本科
医药代表,北京京慈生物科技股份有限公司,北京-朝阳区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：大专,大专
智能制造部经理,北京动力源创科技发展有限公司,北京-海淀区,北京,09-08,2.5-3万/月,25000.0,30000.0,学历要求：本科,本科
销售外勤,登顶巨峰企业管理咨询（北京）有限公司,北京-朝阳区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：,
知识产权专员,北京万维盈创科技发展有限公司,北京-昌平区,北京,09-08,0.6-1.2万/月,6000.0,12000.0,学历要求：本科,本科
技术文档管理员,南京睦泽信息科技有限公司,北京-丰台区,北京,09-08,5-8千/月,5000.0,8000.0,学历要求：大专,大专
项目经理,中电普瑞电力工程有限公司,北京-昌平区,北京,09-08,0.8-1.6万/月,8000.0,16000.0,学历要求：本科,本科
厨师,北京伟圣英电力工程安装有限公司,北京-昌平区,北京,09-08,4-4.5千/月,4000.0,4500.0,学历要求：,
客服在线销售顾问,中财企航（北京）企业管理有限公司,北京-朝阳区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：高中,高中
市场销售助理,北京睿研环学国际教育咨询有限公司,北京-朝阳区,北京,09-08,5-7千/月,5000.0,7000.0,学历要求：中专,中专
大客户总监,成都爱车保信息技术有限公司,北京,北京,09-08,2-2.5万/月,20000.0,25000.0,学历要求：本科,本科
National sales manager,法念食品贸易（深圳）有限公司,北京,北京,09-08,2.5-5万/月,25000.0,50000.0,学历要求：本科,本科
ETL资深开发岗,河南海融软件有限公司,北京-西城区,北京,09-08,1-1.5万/月,10000.0,15000.0,学历要求：本科,本科
区域销售经理,北京科大同创机电有限公司,北京-丰台区,北京,09-08,4-8千/月,4000.0,8000.0,学历要求：大专,大专
仓储物流专员,北京好乐买信息技术有限公司,北京-昌平区,北京,09-08,4-6千/月,4000.0,6000.0,学历要求：,
重组蛋白组实验助理,北京博奥森生物技术有限公司,北京,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：,
律师,北京威诺律师事务所,北京-朝阳区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：本科,本科
客户经理,光明网传媒有限公司,北京,北京,09-08,1-3万/月,10000.0,30000.0,学历要求：本科,本科
烘焙课程推广,艾宝食烹饪技术咨询（上海）有限公司,北京-朝阳区,北京,09-08,200元/天,6000.0,6000.0,学历要求：大专,大专
大数据研发工程师,中驰车福互联科技（北京）有限公司,北京-海淀区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：本科,本科
猎头顾问+新人零基础培训+2020届,沃锐猎头机构,北京-朝阳区,北京,09-08,5-8千/月,5000.0,8000.0,学历要求：本科,本科
人力资源助理,北京光迅科技发展有限公司,北京-朝阳区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
商务助理兼司机,深圳市铁创科技发展有限公司,北京-西城区,北京,09-08,4-6.5千/月,4000.0,6500.0,学历要求：高中,高中
销售外勤,永立建机(中国)有限公司,异地招聘,,09-08,3-4千/月,3000.0,4000.0,学历要求：大专,大专
法务,深圳中顺易金融服务有限公司,北京-朝阳区,北京,09-08,1.2-1.6万/月,12000.0,16000.0,学历要求：本科,本科
商务主管/经理（销售BD职位）,SiQiBEST（思齐）,北京-海淀区,北京,09-08,15-30万/年,12500.0,25000.0,学历要求：大专,大专
8000急聘临床产品专员,武汉视博医疗器械有限责任公司,北京,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：大专,大专
机械工程师,北京全欧光学检测仪器有限公司,北京-大兴区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
档案管理员,恒昌国际投资担保（北京）有限公司,北京,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：,
高级钟表店-店铺主管,东方表行（中国）贸易有限公司,北京-朝阳区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：高中,高中
项目经理（有投行经验）,金汇国际投资基金管理（北京）有限公司,北京-朝阳区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：本科,本科
北京安检招聘,广州泰通信息咨询有限公司,北京-海淀区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：初中及以下,初中及以下
临床监查员/临床研究员/CRA（homebase包头）,君岳医药科技（上海）有限公司,异地招聘,,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
销售内勤（北京）,乖宝宠物食品集团股份有限公司,北京-通州区,北京,09-08,4-6千/月,4000.0,6000.0,学历要求：大专,大专
产品研发中心总经理,北京伟光汇通文旅商业运营管理公司,北京-朝阳区,北京,09-08,3-4万/月,30000.0,40000.0,学历要求：本科,本科
培训专员,北京世纪东方通讯设备有限公司,北京-大兴区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
金科HRBP+双休+五险一金,重庆巧实力商业管理有限公司,北京-昌平区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
Key Acconut  Manager 大客户经理,北京百麦食品加工有限公司,北京,北京,09-08,3-3.5万/月,30000.0,35000.0,学历要求：大专,大专
行政助理,优师优堂（北京）网络科技有限公司,北京-朝阳区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：本科,本科
公寓管家（宿舍项目）,魔方公寓,北京-朝阳区,北京,09-08,4-6千/月,4000.0,6000.0,学历要求：大专,大专
销售内勤,宁波江丰生物信息技术有限公司,异地招聘,,09-08,3.5-8千/月,3500.0,8000.0,学历要求：大专,大专
客户经理（营销类）（北京）,远东宏信普惠融资租赁（天津）有限公司,北京,北京,09-08,,,,学历要求：本科,本科
高级产品经理,中航金网（北京）电子商务有限公司,北京-大兴区,北京,09-08,2-3万/月,20000.0,30000.0,学历要求：本科,本科
招商顾问,百课时代（北京）科技有限公司,北京-通州区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：大专,大专
城镇规划设计研究院 实习生,中国建筑设计研究院有限公司,北京,北京,09-08,1-2千/月,1000.0,2000.0,学历要求：本科,本科
值班经理,北京香江财富酒店有限公司,北京-朝阳区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
用户运营主管/专员,碧江信息技术(广州)有限公司,北京-朝阳区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
网络工程师,紫光云数科技有限公司,北京,北京,09-08,1.2-1.5万/月,12000.0,15000.0,学历要求：本科,本科
前端开发工程师,北京石基大商信息技术有限公司,北京-朝阳区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：本科,本科
销售经理,北京富基融通信息技术有限公司,北京-朝阳区,北京,09-08,0.6-1.2万/月,6000.0,12000.0,学历要求：大专,大专
涉外专利代理师（生物化学）,北京银龙知识产权代理有限公司,北京-海淀区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：,
(底薪8k-10k) 大客户销售/销售工程师/医药销售,美国Selleck生物科技有限公司（中国分公司）,北京,北京,09-08,1-2万/月,10000.0,20000.0,学历要求：本科,本科
置业顾问,北京链家置地房地产经纪有限公司,北京-房山区,北京,09-08,0.6-1.2万/月,6000.0,12000.0,学历要求：本科,本科
护士,北京孙波口腔诊所,北京-海淀区,北京,09-08,0.5-1万/月,5000.0,10000.0,学历要求：中专,中专
审计专员,北新集团建材股份有限公司,北京-昌平区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
机械工程师,北京毅安峰技术有限公司,北京-石景山区,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：本科,本科
总账会计,北京市源烽世纪商贸有限责任公司,北京-大兴区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
基金运营助理,北京恒牛创业投资管理有限公司,北京-朝阳区,北京,09-08,7-9千/月,7000.0,9000.0,学历要求：本科,本科
仓库管理员,北京天科合达半导体股份有限公司,北京-大兴区,北京,09-08,4-7千/月,4000.0,7000.0,学历要求：中专,中专
排放测试-实验室技师,上海福迈迪工程技术有限公司,北京-大兴区,北京,09-08,,,,学历要求：中专,中专
项目实施工程师,成都智胜三维应用技术有限责任公司,北京-东城区,北京,09-08,0.6-1万/月,6000.0,10000.0,学历要求：大专,大专
剪辑师,北京海纳世纪科技有限公司,北京-大兴区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：大专,大专
货车司机,北京一路平安汽车救援服务有限公司,北京-朝阳区,北京,09-08,0.8-1万/月,8000.0,10000.0,学历要求：初中及以下,初中及以下
运维工程师,中科软科技股份有限公司,北京-西城区,北京,09-08,7-9千/月,7000.0,9000.0,学历要求：大专,大专
售后助理,北京力创昕业科技发展有限公司,北京-朝阳区,北京,09-08,5-8千/月,5000.0,8000.0,学历要求：大专,大专
影片版权代理,北京晨梦飞扬文化传媒有限公司,北京-朝阳区,北京,09-08,0.5-2万/月,5000.0,20000.0,学历要求：,
门店导购,北京灵严广告有限公司,北京-通州区,北京,09-08,4-8千/月,4000.0,8000.0,学历要求：大专,大专
储备项目经理,上海佩业信息科技有限公司,北京,北京,09-08,0.8-1.2万/月,8000.0,12000.0,学历要求：大专,大专
市场专员,北大博雅控股集团有限公司,北京-昌平区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
人事行政专员,北京康普森生物技术有限公司,北京-昌平区,北京,09-08,6-9千/月,6000.0,9000.0,学历要求：本科,本科
工程项目资料员,中鼎盛唐集团有限公司,北京-丰台区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
播控工程师,人民数字科技产业有限公司,北京,北京,09-08,4-6千/月,4000.0,6000.0,学历要求：大专,大专
维修电工,北京长安大戏院有限公司,北京-东城区,北京,09-08,10-15万/年,8333.333333333334,12500.0,学历要求：,
***-保洁员,北京市长安律师事务所,北京-朝阳区,北京,09-08,30元/小时,0,0,学历要求：,
Associate Director,百济神州（北京）生物科技有限公司,北京,北京,09-08,,,,学历要求：,
环境检测工程师,广州禾信仪器股份有限公司,北京,北京,09-08,4.5-6千/月,4500.0,6000.0,学历要求：大专,大专
行政文秘,北京天时房地产开发有限公司,北京-昌平区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
网络推广专员,北京华彬天宏投资管理有限公司,北京-丰台区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
出纳,北京永乐国际拍卖有限公司,北京-朝阳区,北京,09-08,5-6.5千/月,5000.0,6500.0,学历要求：大专,大专
销售经理,南京普天天纪楼宇智能有限公司,北京-朝阳区,北京,09-08,3-6千/月,3000.0,6000.0,学历要求：大专,大专
发酵技术员,北京华信农威生物科技有限公司,北京-昌平区,北京,09-08,0.5-1万/月,5000.0,10000.0,学历要求：大专,大专
Python算法开发工程师,雷象科技（北京）有限公司,北京-海淀区,北京,09-08,1.5-2万/月,15000.0,20000.0,学历要求：本科,本科
出纳,北京昭德投资集团有限公司,北京-朝阳区,北京,09-08,5-6.5千/月,5000.0,6500.0,学历要求：大专,大专
FGFD Account Manager-北京,梅思安（中国）安全设备有限公司,北京-朝阳区,北京,09-08,0.5-1.5万/月,5000.0,15000.0,学历要求：大专,大专
售前技术支持工程师,北京鼎汉技术集团股份有限公司,北京-丰台区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：本科,本科
出纳兼行政,智动时代（北京）科技有限公司,北京-大兴区,北京,09-08,5-7千/月,5000.0,7000.0,学历要求：本科,本科
大客户经理,杭州大搜车汽车服务有限公司,异地招聘,,09-08,0.7-2万/月,7000.0,20000.0,学历要求：大专,大专
销售行政专员,天创恒达数字视频技术开发（北京）有限公司,北京-海淀区,北京,09-08,6-8千/月,6000.0,8000.0,学历要求：大专,大专
